Fecha,site_id,Turbidez,Caudal,Nivel_Agua,Precipitacion,Temperatura,Conductividad,Oxigeno_Disuelto,pH,Turbidez_lag1,Caudal_lag1,Nivel_Agua_lag1,Precipitacion_lag1,Precipitacion_acum_3d,Precipitacion_acum_7d,Caudal_delta_1d,Nivel_delta_1d,mes,dia_anio_sin,dia_anio_cos,P95_Turbidez,Turbidez_t1_obs,high_turbidity_t1,periodo
2025-08-15,08181500,4.08,36.03,2.8,0.5,30.48,1425.94,4.65,7.68,4.43,36.61,2.8,0.0,0.4999999999999991,0.49999999999999867,-0.5799999999999983,0.0,8,-0.6913512362094071,-0.722518835873311,56.62,4.16,0,Prueba 2025
2025-08-16,08181500,4.16,34.3,2.78,0.0,30.31,1414.11,5.2,7.75,4.08,36.03,2.8,0.5,0.4999999999999991,0.49999999999999867,-1.730000000000004,-0.020000000000000018,8,-0.7036774074790128,-0.7105196029692745,56.62,4.72,0,Prueba 2025
2025-08-17,08181500,4.72,35.43,2.79,0.0,30.41,1404.9,4.96,7.71,4.16,34.3,2.78,0.0,0.4999999999999991,0.49999999999999867,1.1300000000000026,0.010000000000000231,8,-0.7157953492826642,-0.6983101158835584,56.62,5.73,0,Prueba 2025
2025-08-18,08181500,5.73,40.01,2.85,0.0,30.56,1429.89,5.14,7.76,4.72,35.43,2.79,0.0,0.0,0.49999999999999867,4.579999999999998,0.06000000000000005,8,-0.7277014757264236,-0.6858939875998223,56.62,5.62,0,Prueba 2025
2025-08-19,08181500,5.62,43.21,2.88,0.0,30.44,1504.06,5.38,7.76,5.73,40.01,2.85,0.0,0.0,0.49999999999999867,3.200000000000003,0.029999999999999805,8,-0.7393922635959241,-0.673274892250183,56.62,5.69,0,Prueba 2025
2025-08-20,08181500,5.69,45.75,2.91,0.0,30.11,1402.19,5.3,7.72,5.62,43.21,2.88,0.0,0.0,0.49999999999999867,2.539999999999999,0.03000000000000025,8,-0.7508642533989489,-0.6604565640279754,56.62,9.65,0,Prueba 2025
2025-08-21,08181500,9.65,61.54,3.06,0.0,29.91,1291.67,5.61,7.84,5.69,45.75,2.91,0.0,0.0,0.49999999999999867,15.79,0.1499999999999999,8,-0.7621140503891487,-0.6474427960827475,56.62,7.57,0,Prueba 2025
2025-08-22,08181500,7.57,46.1,2.91,0.0,29.37,1336.15,5.82,7.84,9.65,61.54,3.06,0.0,0.0,0.0,-15.439999999999998,-0.1499999999999999,8,-0.7731383255706026,-0.6342374393978054,56.62,6.43,0,Prueba 2025
2025-08-23,08181500,6.43,44.98,2.9,0.0,29.77,1361.25,5.66,7.79,7.57,46.1,2.91,0.0,0.0,0.0,-1.1200000000000045,-0.010000000000000231,8,-0.7839338166829201,-0.620844401650647,56.62,6.29,0,Prueba 2025
2025-08-24,08181500,6.29,41.65,2.86,0.0,29.83,1367.6,5.1,7.71,6.43,44.98,2.9,0.0,0.0,0.0,-3.3299999999999983,-0.040000000000000036,8,-0.7944973291665992,-0.6072676460566135,56.62,5.8,0,Prueba 2025
2025-08-25,08181500,5.8,39.28,2.84,0.0,30.16,1379.27,4.87,7.71,6.29,41.65,2.86,0.0,0.0,0.0,-2.3699999999999974,-0.020000000000000018,8,-0.8048257371083452,-0.593511190196115,56.62,5.8,0,Prueba 2025
2025-08-26,08181500,5.8,38.89,2.83,0.0,30.03,1375.94,5.2,7.75,5.8,39.28,2.84,0.0,0.0,0.0,-0.39000000000000057,-0.009999999999999787,8,-0.8149159841660791,-0.5795791048257612,56.62,5.85,0,Prueba 2025
2025-08-27,08181500,5.85,37.23,2.81,0.0,30.09,1392.4,5.4,7.76,5.8,38.89,2.83,0.0,0.0,0.0,-1.6600000000000037,-0.020000000000000018,8,-0.8247650844733614,-0.5654755126737576,56.62,5.93,0,Prueba 2025
2025-08-28,08181500,5.93,37.5,2.82,0.0,30.23,1383.54,5.07,7.71,5.85,37.23,2.81,0.0,0.0,0.0,0.2700000000000031,0.009999999999999787,8,-0.8343701235229537,-0.5512045872199277,56.62,6.02,0,Prueba 2025
2025-08-29,08181500,6.02,39.43,2.84,0.0,30.49,1397.71,4.83,7.69,5.93,37.5,2.82,0.0,0.0,0.0,1.9299999999999997,0.020000000000000018,8,-0.8437282590292712,-0.5367705514607103,56.62,5.83,0,Prueba 2025
2025-08-30,08181500,5.83,37.04,2.81,0.0,30.61,1412.19,4.98,7.72,6.02,39.43,2.84,0.0,0.0,0.0,-2.3900000000000006,-0.029999999999999805,8,-0.8528367217694595,-0.522177676659508,56.62,5.98,0,Prueba 2025
2025-08-31,08181500,5.98,37.23,2.81,5.4,30.61,1420.94,5.21,7.74,5.83,37.04,2.81,0.0,5.3999999999999995,5.399999999999999,0.18999999999999773,0.0,8,-0.8616928164028521,-0.5074302810827518,56.62,56.23,0,Prueba 2025
2025-09-01,08181500,56.23,114.33,3.38,0.0,29.54,1047.17,5.84,7.79,5.98,37.23,2.81,5.4,5.3999999999999995,5.399999999999999,77.1,0.5699999999999998,9,-0.8702939222685674,-0.49253272872205434,56.62,22.03,0,Prueba 2025
2025-09-02,08181500,22.03,66.72,3.2,0.0,28.82,836.89,6.41,7.87,56.23,114.33,3.38,0.0,5.3999999999999995,5.399999999999999,-47.61,-0.17999999999999972,9,-0.8786374941610001,-0.4774894280028391,56.62,13.36,0,Prueba 2025
2025-09-03,08181500,13.36,42.3,2.97,0.0,29.39,1092.21,6.18,7.83,22.03,66.72,3.2,0.0,0.0,5.399999999999999,-24.42,-0.22999999999999998,9,-0.886721063082993,-0.46230483047981086,56.62,10.45,0,Prueba 2025
2025-09-04,08181500,10.45,37.21,2.91,0.0,29.44,1210.94,6.02,7.83,13.36,42.3,2.97,0.0,0.0,5.399999999999999,-5.089999999999996,-0.06000000000000005,9,-0.8945422369764496,-0.4469834295196741,56.62,8.95,0,Prueba 2025
2025-09-05,08181500,8.95,32.62,2.85,0.0,29.75,1276.46,5.79,7.78,10.45,37.21,2.91,0.0,0.0,5.399999999999999,-4.590000000000003,-0.06000000000000005,9,-0.9020987014301837,-0.43152975897147144,56.62,8.15,0,Prueba 2025
2025-09-06,08181500,8.15,32.57,2.85,0.3,29.86,1311.25,5.6,7.77,8.95,32.62,2.85,0.0,0.2999999999999991,5.699999999999998,-0.04999999999999716,0.0,9,-0.9093882203647925,-0.4159483918249421,56.62,8.5,0,Prueba 2025
2025-09-07,08181500,8.5,32.64,2.86,2.1,29.12,1290.83,5.75,7.81,8.15,32.57,2.85,0.3,2.399999999999999,2.399999999999998,0.07000000000000028,0.009999999999999787,9,-0.9164086366943458,-0.4002439388573056,56.62,8.66,0,Prueba 2025
2025-09-08,08181500,8.66,36.75,2.91,0.0,28.95,1224.9,5.82,7.79,8.5,32.64,2.86,2.1,2.399999999999999,2.399999999999998,4.109999999999999,0.050000000000000266,9,-0.9231578729647039,-0.38442104726885545,56.62,23.74,0,Prueba 2025
2025-09-09,08181500,23.74,79.88,3.3,0.0,27.95,825.68,6.84,7.91,8.66,36.75,2.91,0.0,2.099999999999999,2.399999999999998,43.129999999999995,0.3899999999999997,9,-0.9296339319682695,-0.3684843993077793,56.62,12.14,0,Prueba 2025
2025-09-10,08181500,12.14,46.74,3.02,0.0,28.03,966.55,6.72,7.89,23.74,79.88,3.3,0.0,0.0,2.399999999999998,-33.13999999999999,-0.2799999999999998,9,-0.9358348973349941,-0.35243871088460327,56.62,9.57,0,Prueba 2025
2025-09-11,08181500,9.57,37.42,2.92,0.0,28.36,1130.62,6.22,7.84,12.14,46.74,3.02,0.0,0.0,2.399999999999998,-9.32,-0.10000000000000009,9,-0.9417589340994617,-0.33628873017668287,56.62,8.17,0,Prueba 2025
2025-09-12,08181500,8.17,35.75,2.9,0.0,29.2,1285.31,6.18,7.83,9.57,37.42,2.92,0.0,0.0,2.399999999999998,-1.6700000000000017,-0.020000000000000018,9,-0.9474042892438845,-0.32003923622313857,56.62,7.7,0,Prueba 2025
2025-09-13,08181500,7.7,36.25,2.9,0.0,29.16,1420.42,6.09,7.78,8.17,35.75,2.9,0.0,0.0,2.0999999999999983,0.5,0.0,9,-0.9527692922168511,-0.30369503751065885,56.62,8.32,0,Prueba 2025
2025-09-14,08181500,8.32,31.63,2.84,0.0,29.08,1437.71,5.67,7.78,7.7,36.25,2.9,0.0,0.0,0.0,-4.620000000000001,-0.06000000000000005,9,-0.9578523554276669,-0.28726097055059635,56.62,8.6,0,Prueba 2025
2025-09-15,08181500,8.6,29.84,2.81,0.0,29.1,1411.67,5.38,7.75,8.32,31.63,2.84,0.0,0.0,0.0,-1.7899999999999991,-0.029999999999999805,9,-0.9626519747161487,-0.2707418984477642,56.62,8.32,0,Prueba 2025
2025-09-16,08181500,8.32,31.47,2.84,0.0,29.21,1337.4,5.31,7.75,8.6,29.84,2.81,0.0,0.0,0.0,1.629999999999999,0.029999999999999805,9,-0.9671667297977312,-0.2541427094613622,56.62,7.86,0,Prueba 2025
2025-09-17,08181500,7.86,30.73,2.83,0.0,29.05,1324.48,5.51,7.75,8.32,31.47,2.84,0.0,0.0,0.0,-0.7399999999999984,-0.009999999999999787,9,-0.97139528468375,-0.23746831555846842,56.62,7.35,0,Prueba 2025
2025-09-18,08181500,7.35,32.57,2.85,0.0,28.99,1329.06,5.68,7.77,7.86,30.73,2.83,0.0,0.0,0.0,1.8399999999999999,0.020000000000000018,9,-0.9753363880767837,-0.2207236509605022,56.62,7.85,0,Prueba 2025
2025-09-19,08181500,7.85,30.1,2.81,0.0,29.07,1438.44,5.52,7.78,7.35,32.57,2.85,0.0,0.0,0.0,-2.469999999999999,-0.040000000000000036,9,-0.9789888737409319,-0.20391367068311472,56.62,8.07,0,Prueba 2025
2025-09-20,08181500,8.07,34.21,2.88,0.0,29.3,1431.46,5.51,7.76,7.85,30.1,2.81,0.0,0.0,0.0,4.109999999999999,0.06999999999999984,9,-0.9823516608469237,-0.18704334906991657,56.62,7.69,0,Prueba 2025
2025-09-21,08181500,7.69,31.77,2.84,0.0,29.46,1360.73,5.5,7.78,8.07,34.21,2.88,0.0,0.0,0.0,-2.4400000000000013,-0.040000000000000036,9,-0.9854237542919524,-0.17011767832049052,56.62,7.09,0,Prueba 2025
2025-09-22,08181500,7.09,31.16,2.83,0.0,29.6,1322.92,5.31,7.78,7.69,31.77,2.84,0.0,0.0,0.0,-0.6099999999999994,-0.009999999999999787,9,-0.9882042449941422,-0.15314166701312007,56.62,6.86,0,Prueba 2025
2025-09-23,08181500,6.86,31.76,2.84,0.0,29.9,1335.94,5.24,7.78,7.09,31.16,2.83,0.0,0.0,0.0,0.6000000000000014,0.009999999999999787,9,-0.9906923101615609,-0.13612033862266704,56.62,6.47,0,Prueba 2025
2025-09-24,08181500,6.47,30.59,2.82,0.0,29.87,1343.96,4.76,7.73,6.86,31.76,2.84,0.0,0.0,0.0,-1.1700000000000017,-0.020000000000000018,9,-0.9928872135356962,-0.11905873003404988,56.62,6.82,0,Prueba 2025
2025-09-25,08181500,6.82,28.12,2.78,0.0,29.51,1335.73,5.44,7.81,6.47,30.59,2.82,0.0,0.0,0.0,-2.469999999999999,-0.040000000000000036,9,-0.994788305609327,-0.10196189005174576,56.62,6.99,0,Prueba 2025
2025-09-26,08181500,6.99,30.22,2.82,0.0,28.96,1325.0,5.91,7.83,6.82,28.12,2.78,0.0,0.0,0.0,2.099999999999998,0.040000000000000036,9,-0.9963950238187231,-0.08483487790576538,56.62,7.12,0,Prueba 2025
2025-09-27,08181500,7.12,31.21,2.83,0.0,28.55,1329.38,5.72,7.83,6.99,30.22,2.82,0.0,0.0,0.0,0.990000000000002,0.010000000000000231,9,-0.9977068927101168,-0.06768276175455162,56.62,7.15,0,Prueba 2025
2025-09-28,08181500,7.15,31.39,2.83,0.0,28.39,1354.38,5.99,7.85,7.12,31.21,2.83,0.0,0.0,0.0,0.17999999999999972,0.0,9,-0.9987235240803972,-0.050510617185222886,56.62,6.38,0,Prueba 2025
2025-09-29,08181500,6.38,34.44,2.88,0.0,28.46,1378.33,6.04,7.81,7.15,31.39,2.83,0.0,0.0,0.0,3.049999999999997,0.04999999999999982,9,-0.9994446170919858,-0.033323525711631344,56.62,6.55,0,Prueba 2025
2025-09-30,08181500,6.55,33.89,2.87,0.0,28.58,1380.83,5.88,7.82,6.38,34.44,2.88,0.0,0.0,0.0,-0.5499999999999972,-0.009999999999999787,9,-0.9998699583618592,-0.016126573270657762,56.62,6.48,0,Prueba 2025
2025-10-01,08181500,6.48,28.62,2.79,0.0,28.05,1329.9,5.7,7.82,6.55,33.89,2.87,0.0,0.0,0.0,-5.27,-0.08000000000000007,10,-0.9999994220246925,0.001075151282798226,56.62,6.54,0,Prueba 2025
2025-10-02,08181500,6.54,27.22,2.76,0.0,28.17,1350.94,5.6,7.83,6.48,28.62,2.79,0.0,0.0,0.0,-1.4000000000000021,-0.03000000000000025,10,-0.999832969770105,0.018276557681691223,56.62,6.27,0,Prueba 2025
2025-10-03,08181500,6.27,29.92,2.81,0.0,28.5,1380.62,5.66,7.8,6.54,27.22,2.76,0.0,0.0,0.0,2.700000000000003,0.050000000000000266,10,-0.9993706508539969,0.03547255575312556,56.62,6.54,0,Prueba 2025
2025-10-04,08181500,6.54,31.15,2.83,0.0,28.68,1389.27,5.54,7.78,6.27,29.92,2.81,0.0,0.0,0.0,1.2299999999999969,0.020000000000000018,10,-0.9986126020839734,0.052658056924614005,56.62,6.59,0,Prueba 2025
2025-10-05,08181500,6.59,29.87,2.81,0.0,28.49,1376.67,5.36,7.78,6.54,31.15,2.83,0.0,0.0,0.0,-1.2799999999999976,-0.020000000000000018,10,-0.9975590477788613,0.06982797572987089,56.62,6.07,0,Prueba 2025
2025-10-06,08181500,6.07,31.11,2.83,0.0,28.55,1358.23,5.28,7.78,6.59,29.87,2.81,0.0,0.0,0.0,1.2399999999999984,0.020000000000000018,10,-0.9962102997023297,0.0869772313136861,56.62,6.48,0,Prueba 2025
2025-10-07,08181500,6.48,30.23,2.81,0.0,28.89,1324.38,5.21,7.79,6.07,31.11,2.83,0.0,0.0,0.0,-0.879999999999999,-0.020000000000000018,10,-0.9945667569706337,0.1041007489354256,56.62,6.39,0,Prueba 2025
2025-10-08,08181500,6.39,31.41,2.83,0.0,28.62,1364.58,4.97,7.76,6.48,30.23,2.81,0.0,0.0,0.0,1.1799999999999997,0.020000000000000018,10,-0.9926289059345095,0.121193461470736,56.62,7.12,0,Prueba 2025
2025-10-09,08181500,7.12,31.12,2.83,0.0,28.61,1380.31,4.94,7.76,6.39,31.41,2.83,0.0,0.0,0.0,-0.28999999999999915,0.0,10,-0.9903973200352558,0.1382503109109819,56.62,7.62,0,Prueba 2025
2025-10-10,08181500,7.62,32.88,2.86,0.0,28.42,1387.29,5.41,7.78,7.12,31.12,2.83,0.0,0.0,0.0,1.7600000000000016,0.029999999999999805,10,-0.9878726596350429,0.15526624985999563,56.62,8.12,0,Prueba 2025
2025-10-11,08181500,8.12,33.48,2.86,0.0,28.11,1409.48,5.73,7.83,7.62,32.88,2.86,0.0,0.0,0.0,0.5999999999999943,0.0,10,-0.9850556718215013,0.172236243027682,56.62,8.73,0,Prueba 2025
2025-10-12,08181500,8.73,33.41,2.87,0.0,27.86,1391.67,5.62,7.83,8.12,33.48,2.86,0.0,0.0,0.0,-0.07000000000000028,0.010000000000000231,10,-0.981947190186646,0.18915526872004093,56.62,8.69,0,Prueba 2025
2025-10-13,08181500,8.69,31.44,2.84,0.0,27.76,1354.17,5.59,7.83,8.73,33.41,2.87,0.0,0.0,0.0,-1.9699999999999953,-0.03000000000000025,10,-0.9785481345802031,0.20601832032517084,56.62,8.44,0,Prueba 2025
2025-10-14,08181500,8.44,33.01,2.86,0.0,27.98,1352.71,5.15,7.78,8.69,31.44,2.84,0.0,0.0,0.0,1.5699999999999967,0.020000000000000018,10,-0.9748595108374125,0.22282040779479959,56.62,8.3,0,Prueba 2025
2025-10-15,08181500,8.3,28.78,2.8,0.0,27.84,1360.52,4.84,7.75,8.44,33.01,2.86,0.0,0.0,0.0,-4.229999999999997,-0.06000000000000005,10,-0.9708824104813836,0.23955655912092708,56.62,8.8,0,Prueba 2025
2025-10-16,08181500,8.8,32.54,2.85,0.0,27.81,1373.85,4.86,7.74,8.3,28.78,2.8,0.0,0.0,0.0,3.759999999999998,0.050000000000000266,10,-0.9666180104000972,0.2562218218071163,56.62,8.74,0,Prueba 2025
2025-10-17,08181500,8.74,31.69,2.84,0.0,27.79,1393.02,4.9,7.77,8.8,32.54,2.85,0.0,0.0,0.0,-0.8499999999999979,-0.010000000000000231,10,-0.9620675724981452,0.27281126433401914,56.62,8.67,0,Prueba 2025
2025-10-18,08181500,8.67,27.18,2.76,0.0,28.0,1417.81,4.1,7.71,8.74,31.69,2.84,0.0,0.0,0.0,-4.510000000000002,-0.08000000000000007,10,-0.957232443323312,0.28931997761869527,56.62,7.88,0,Prueba 2025
2025-10-19,08181500,7.88,25.93,2.74,0.0,27.61,1449.48,4.79,7.78,8.67,27.18,2.76,0.0,0.0,0.0,-1.25,-0.019999999999999574,10,-0.9521140536681102,0.3057430764672831,56.62,7.71,0,Prueba 2025
2025-10-20,08181500,7.71,28.56,2.78,0.0,27.0,1353.33,5.0,7.78,7.88,25.93,2.74,0.0,0.0,0.0,2.629999999999999,0.03999999999999959,10,-0.9467139181463862,0.3220757010206104,56.62,7.27,0,Prueba 2025
2025-10-21,08181500,7.27,29.33,2.8,0.0,27.94,1337.92,4.93,7.78,7.71,28.56,2.78,0.0,0.0,0.0,0.7699999999999996,0.020000000000000018,10,-0.9410336347451197,0.3383130181923076,56.62,8.05,0,Prueba 2025
2025-10-22,08181500,8.05,36.02,2.89,0.0,27.76,1435.1,5.73,7.8,7.27,29.33,2.8,0.0,0.0,0.0,6.690000000000005,0.0900000000000003,10,-0.9350748843515574,0.3544502230989869,56.62,8.05,0,Prueba 2025
2025-10-23,08181500,8.05,40.7,2.96,0.0,28.2,1467.71,5.3,7.73,8.05,36.02,2.89,0.0,0.0,0.0,4.68,0.06999999999999984,10,-0.9288394302558068,0.3704825404820963,56.62,7.63,0,Prueba 2025
2025-10-24,08181500,7.63,34.24,2.88,51.2,28.05,1401.56,4.9,7.71,8.05,40.7,2.96,0.0,51.2,51.2,-6.460000000000001,-0.08000000000000007,10,-0.9223291176290545,0.3864052261209853,56.62,47.87,0,Prueba 2025
2025-10-25,08181500,47.87,80.27,3.21,1.7,26.09,1171.68,5.62,7.82,7.63,34.24,2.88,51.2,52.900000000000006,52.900000000000006,46.029999999999994,0.33000000000000007,10,-0.9155458729775467,0.40221356823680365,56.62,40.1,0,Prueba 2025
2025-10-26,08181500,40.1,98.7,3.43,0.0,25.4,870.42,5.46,7.66,47.87,80.27,3.21,1.7,52.900000000000006,52.900000000000006,18.430000000000007,0.2200000000000002,10,-0.9084917035725082,0.41790288888678667,56.62,13.75,0,Prueba 2025
2025-10-27,08181500,13.75,59.03,3.14,0.0,26.12,1138.2,5.26,7.69,40.1,98.7,3.43,0.0,1.7,52.900000000000006,-39.67,-0.29000000000000004,10,-0.9011686968561569,0.4334685453485363,56.62,13.47,0,Prueba 2025
2025-10-28,08181500,13.47,44.29,2.99,0.0,26.84,1241.98,4.99,7.66,13.75,59.03,3.14,0.0,0.0,52.900000000000006,-14.740000000000002,-0.1499999999999999,10,-0.8935790198239952,0.4489059314938798,56.62,13.17,0,Prueba 2025
2025-10-29,08181500,13.17,31.39,2.83,0.0,24.81,1167.19,5.46,7.77,13.47,44.29,2.99,0.0,0.0,52.900000000000006,-12.899999999999999,-0.16000000000000014,10,-0.8857249183835637,0.4642104791518923,56.62,11.98,0,Prueba 2025
2025-10-30,08181500,11.98,33.48,2.86,0.0,23.43,1140.31,6.33,7.82,13.17,31.39,2.83,0.0,0.0,52.900000000000006,2.0899999999999963,0.029999999999999805,10,-0.8776087166898392,0.4793776594606945,56.62,9.72,0,Prueba 2025
2025-10-31,08181500,9.72,35.39,2.89,0.0,23.82,1183.96,6.41,7.78,11.98,33.48,2.86,0.0,0.0,1.7,1.9100000000000037,0.03000000000000025,10,-0.8692328164574792,0.49440298420761813,56.62,9.81,0,Prueba 2025
2025-11-01,08181500,9.81,33.78,2.86,2.6,23.83,1225.0,6.2,7.79,9.72,35.39,2.89,0.0,2.6,2.6,-1.6099999999999994,-0.03000000000000025,11,-0.8605996962501181,0.5092820071573356,56.62,10.27,0,Prueba 2025
2025-11-02,08181500,10.27,32.95,2.86,0.0,23.87,1246.98,6.32,7.8,9.81,33.78,2.86,2.6,2.6,2.6,-0.8299999999999983,0.0,11,-0.8517119107469189,0.5240103253675756,56.62,8.78,0,Prueba 2025
2025-11-03,08181500,8.78,31.03,2.83,0.0,23.78,1242.19,6.29,7.83,10.27,32.95,2.86,0.0,2.6,2.6,-1.9200000000000017,-0.029999999999999805,11,-0.8425720899866032,0.5385835804920232,56.62,8.64,0,Prueba 2025
2025-11-04,08181500,8.64,32.54,2.85,0.0,24.09,1260.52,6.34,7.84,8.78,31.03,2.83,0.0,0.0,2.6,1.509999999999998,0.020000000000000018,11,-0.8331829385891785,0.5529974600700271,56.62,8.81,0,Prueba 2025
2025-11-05,08181500,8.81,37.25,2.91,0.0,24.94,1405.0,6.18,7.74,8.64,32.54,2.85,0.0,0.0,2.6,4.710000000000001,0.06000000000000005,11,-0.8235472349556007,0.5672476988027229,56.62,8.46,0,Prueba 2025
2025-11-06,08181500,8.46,35.73,2.9,0.0,25.4,1338.23,6.04,7.75,8.81,37.25,2.91,0.0,0.0,2.6,-1.5200000000000031,-0.010000000000000231,11,-0.8136678304455991,0.5813300798152042,56.62,8.31,0,Prueba 2025
2025-11-07,08181500,8.31,34.65,2.88,0.0,25.43,1292.29,5.71,7.77,8.46,35.73,2.9,0.0,0.0,2.6,-1.0799999999999983,-0.020000000000000018,11,-0.8035476485339116,0.5952404359043674,56.62,8.55,0,Prueba 2025
2025-11-08,08181500,8.55,33.54,2.86,0.0,25.17,1298.02,5.74,7.79,8.31,34.65,2.88,0.0,0.0,0.0,-1.1099999999999994,-0.020000000000000018,11,-0.7931896839451843,0.6089746507720486,56.62,8.62,0,Prueba 2025
2025-11-09,08181500,8.62,34.69,2.88,0.0,24.97,1318.96,5.84,7.78,8.55,33.54,2.86,0.0,0.0,0.0,1.1499999999999986,0.020000000000000018,11,-0.7825970017677834,0.6225286602431057,56.62,8.15,0,Prueba 2025
2025-11-10,08181500,8.15,34.0,2.87,0.0,23.63,1271.98,6.3,7.8,8.62,34.69,2.88,0.0,0.0,0.0,-0.6899999999999977,-0.009999999999999787,11,-0.7717727365467837,0.6358984534680745,56.62,8.56,0,Prueba 2025
2025-11-11,08181500,8.56,35.55,2.89,0.0,22.96,1238.65,6.63,7.83,8.15,34.0,2.87,0.0,0.0,0.0,1.5499999999999972,0.020000000000000018,11,-0.7607200913564104,0.6490800741100398,56.62,8.67,0,Prueba 2025
2025-11-12,08181500,8.67,34.23,2.88,0.0,23.17,1247.4,6.43,7.81,8.56,35.55,2.89,0.0,0.0,0.0,-1.3200000000000003,-0.010000000000000231,11,-0.7494423368521953,0.6620696215153815,56.62,8.8,0,Prueba 2025
2025-11-13,08181500,8.8,31.12,2.83,0.0,23.87,1272.6,5.86,7.76,8.67,34.23,2.88,0.0,0.0,0.0,-3.109999999999996,-0.04999999999999982,11,-0.7379428103031386,0.6748632518680403,56.62,9.4,0,Prueba 2025
2025-11-14,08181500,9.4,33.6,2.87,0.0,24.87,1286.35,6.07,7.78,8.8,31.12,2.83,0.0,0.0,0.0,2.4800000000000004,0.040000000000000036,11,-0.7262249146041543,0.6874571793269664,56.62,9.4,0,Prueba 2025
2025-11-15,08181500,9.4,35.5,2.89,0.0,25.48,1306.46,5.63,7.72,9.4,33.6,2.87,0.0,0.0,0.0,1.8999999999999986,0.020000000000000018,11,-0.7142921172691032,0.699847677146407,56.62,9.93,0,Prueba 2025
2025-11-16,08181500,9.93,33.17,2.86,0.0,25.52,1303.33,5.17,7.71,9.4,35.5,2.89,0.0,0.0,0.0,-2.3299999999999983,-0.03000000000000025,11,-0.7021479494046978,0.7120310787787131,56.62,9.28,0,Prueba 2025
2025-11-17,08181500,9.28,32.33,2.84,0.0,26.11,1317.4,4.97,7.71,9.93,33.17,2.86,0.0,0.0,0.0,-0.8400000000000034,-0.020000000000000018,11,-0.6897960046655887,0.7240037789593305,56.62,8.45,0,Prueba 2025
2025-11-18,08181500,8.45,32.93,2.86,0.0,26.52,1326.46,5.03,7.69,9.28,32.33,2.84,0.0,0.0,0.0,0.6000000000000014,0.020000000000000018,11,-0.6772399381909491,0.7357622347736527,56.62,8.43,0,Prueba 2025
2025-11-19,08181500,8.43,37.54,2.92,0.0,26.77,1326.46,5.5,7.7,8.45,32.93,2.86,0.0,0.0,0.0,4.609999999999999,0.06000000000000005,11,-0.6644834655228552,0.7473029667054297,56.62,7.89,0,Prueba 2025
2025-11-20,08181500,7.89,35.11,2.89,0.0,26.83,1332.19,5.89,7.77,8.43,37.54,2.92,0.0,0.0,0.0,-2.4299999999999997,-0.029999999999999805,11,-0.6515303615068021,0.75862255966641,56.62,7.83,0,Prueba 2025
2025-11-21,08181500,7.83,38.13,2.93,0.0,26.82,1333.75,5.53,7.73,7.89,35.11,2.89,0.0,0.0,0.0,3.020000000000003,0.040000000000000036,11,-0.6383844591746642,0.769717664006921,56.62,8.43,0,Prueba 2025
2025-11-22,08181500,8.43,35.6,2.89,0.0,26.1,1312.6,5.67,7.76,7.83,38.13,2.93,0.0,0.0,0.0,-2.530000000000001,-0.040000000000000036,11,-0.6250496486104377,0.7805849965070866,56.62,8.87,0,Prueba 2025
2025-11-23,08181500,8.87,37.44,2.92,7.9,25.35,1296.88,6.08,7.81,8.43,35.6,2.89,0.0,7.9,7.9,1.8399999999999963,0.029999999999999805,11,-0.6115298757991053,0.7912213413483807,56.62,12.56,0,Prueba 2025
2025-11-24,08181500,12.56,41.77,2.97,0.4,25.55,1360.0,6.04,7.78,8.87,37.44,2.92,7.9,8.3,8.3,4.330000000000005,0.050000000000000266,11,-0.5978291414589552,0.801623551065242,56.62,7.34,0,Prueba 2025
2025-11-25,08181500,7.34,41.2,2.96,0.0,24.74,1291.88,6.2,7.8,12.56,41.77,2.97,0.4,8.3,8.3,-0.5700000000000003,-0.010000000000000231,11,-0.5839514998576998,0.8117885474764613,56.62,7.14,0,Prueba 2025
2025-11-26,08181500,7.14,41.31,2.96,0.0,24.54,1315.62,6.0,7.75,7.34,41.2,2.96,0.0,0.4,8.3,0.10999999999999943,0.0,11,-0.5699010576127624,0.821713322596059,56.62,7.13,0,Prueba 2025
2025-11-27,08181500,7.13,36.91,2.91,0.0,23.19,1341.35,6.21,7.77,7.14,41.31,2.96,0.0,0.0,8.3,-4.400000000000006,-0.04999999999999982,11,-0.5556819724760489,0.8313949395234058,56.62,7.19,0,Prueba 2025
2025-11-28,08181500,7.19,37.65,2.92,0.9,23.26,1312.81,6.48,7.8,7.13,36.91,2.91,0.0,0.9,9.200000000000001,0.740000000000002,0.009999999999999787,11,-0.5412984521036173,0.8408305333122887,56.62,7.43,0,Prueba 2025
2025-11-29,08181500,7.43,39.81,2.95,20.2,24.05,1335.42,6.09,7.75,7.19,37.65,2.92,0.9,21.099999999999998,29.4,2.1600000000000037,0.03000000000000025,11,-0.5267547528105542,0.8500173118187018,56.62,324.19,1,Prueba 2025
2025-11-30,08181500,324.19,118.35,3.45,0.0,21.58,905.26,7.02,7.86,7.43,39.81,2.95,20.2,21.099999999999998,21.500000000000004,78.53999999999999,0.5,11,-0.5120551783114646,0.8589525565270845,56.62,48.4,0,Prueba 2025
